createtripid,region,createtripid_region,requestdate,aborteddataerrorcount,accommodationunavailableerrorcount,createtripformsubmission_adultcount,badproportionerrorcount,createtripformsubmission_childages,createtripformsubmission_childcount,createtripformsubmission_closestcity_id,createtripformsubmission_closestcity,creationdate,createtripformsubmission_directjourney,createtripformsubmission_durationdays,array_to_string,createtripformsubmission_extrainfo,failtimeseconds,failureindurationserrorcount,createtripformsubmission_fastjourney,firstchoiceaccommodationunavailablecount,noavailabledotwaccommodationerrorcount,nofamilymanualfallbackserrorcount,nogoodscoreerrorcount,norouteserrorcount,jotform_onewaytrip,overnightreductionerrorcount,createtripformsubmission_preferreddate,createtripformsubmission_roomcount,substituteaccommodationunavailablecount,success,timeouterrorcount,transportunavailableerrorcount,tripbuildtimeseconds,createtripformsubmission_twinroompreferred
"922183252108668","Alsace","922183252108668_Alsace","'2024-01-24 19:04:13.213'","0","0","2","0","{}","0","26","London","'2024-01-24 19:04:21.536'","false","13","Relaxation,Arts and Culture,History,Food and Drink,Nature","{}","","0","false","0","0","0","0","2","","0","'2024-05-13'","1","0","true","0","0","7.56","false"
"922183252108668","Southern Italy","922183252108668_Southern Italy","'2024-01-24 19:04:13.213'","0","0","2","0","{}","0","26","London","'2024-01-24 19:04:25.351'","false","13","Relaxation,Arts and Culture,History,Food and Drink,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-05-13'","1","0","true","0","0","11.36","false"
"757874848653129","Highlands & Islands","757874848653129_Highlands & Islands","'2024-01-24 19:08:46.834'","0","0","2","0","{}","0","26","London","'2024-01-24 19:08:57.707'","false","7","Nature,Adventure","{}","","0","false","1","0","0","0","0","","0","'2024-02-23'","1","0","true","0","0","9.77","false"
"696728878131280","Southern Italy","696728878131280_Southern Italy","'2024-01-24 19:17:55.191'","0","0","2","0","{}","0","26","London","'2024-01-24 19:18:00.394'","false","14","History,Relaxation","{}","","0","false","0","0","0","0","2","","0","'2025-09-06'","1","0","true","0","0","3.73","false"
"760022798398899","Highlands & Islands","760022798398899_Highlands & Islands","'2024-01-24 19:21:08.068'","0","0","1","2","{}","0","650404624","Southampton","'2024-01-24 19:21:15.755'","false","4","History,Arts and Culture,Relaxation","{}","","0","false","0","0","0","0","0","","0","'2024-05-10'","1","0","true","0","0","6.80","false"
"760022798398899","East Highlands","760022798398899_East Highlands","'2024-01-24 19:21:08.068'","0","0","1","1","{}","0","650404624","Southampton","'2024-01-24 19:21:14.050'","false","4","History,Arts and Culture,Relaxation","{}","","0","false","0","0","0","0","0","","0","'2024-05-10'","1","0","true","0","0","5.10","false"
"832750292987169","Alsace","832750292987169_Alsace","'2024-01-24 19:23:42.573'","0","0","2","0","{}","0","26","London","'2024-01-24 19:23:46.442'","false","14","Relaxation,Arts and Culture,History,Food and Drink,Nature","{}","","0","false","0","0","0","0","1","","0","'2024-09-11'","1","0","true","0","0","2.85","false"
"874302775740323","Highlands & Islands","874302775740323_Highlands & Islands","'2024-01-24 19:24:20.994'","0","0","2","0","{}","0","-1","Glasgow","'2024-01-24 19:24:28.353'","false","3","Relaxation,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-03-20'","1","0","true","0","0","6.60","false"
"716666650761620","French Riviera","716666650761620_French Riviera","'2024-01-24 19:31:43.693'","0","0","4","1","{}","0","26","London","'2024-01-24 19:31:55.518'","false","3","History,Food and Drink,Nightlife","{}","","0","false","1","0","0","0","0","","0","'2024-02-23'","2","0","true","0","0","11.03","false"
"761056147868044","Italian Riviera","761056147868044_Italian Riviera","'2024-01-24 19:34:07.518'","0","0","1","0","{}","0","42771065","Liverpool","'2024-01-24 19:34:27.130'","false","7","History,Arts and Culture","{}","","0","false","1","0","0","0","0","","0","'2024-06-10'","1","0","true","0","0","18.57","false"
"799923847646191","Sicily","799923847646191_Sicily","'2024-01-24 19:34:36.525'","0","0","2","0","{}","0","26","London","'2024-01-24 19:34:46.047'","false","10","Food and Drink,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-03-20'","1","0","true","0","0","8.54","false"
"872823512594216","Highlands & Islands","872823512594216_Highlands & Islands","'2024-01-24 19:39:49.435'","0","0","2","1","{}","0","306452460","Chelmsford","'2024-01-24 19:39:57.981'","false","3","Relaxation,Arts and Culture,Nature","{}","","0","false","0","0","0","0","0","","0","'2024-03-20'","1","0","true","0","0","7.66","false"
"872823512594216","East Highlands","872823512594216_East Highlands","'2024-01-24 19:39:49.435'","0","0","2","28","{}","0","306452460","Chelmsford","","false","3","Relaxation,Arts and Culture,Nature","{}","27.72","0","false","0","0","0","1","10","","0","'2024-03-20'","1","0","false","0","0","","false"
"678566111374299","North & Central Spain","678566111374299_North & Central Spain","'2024-01-24 19:41:01.133'","0","0","2","0","{}","0","26","London","'2024-01-24 19:41:15.596'","false","7","History,Nature","{}","","0","false","0","0","0","0","2","","0","'2024-02-23'","1","0","true","0","0","13.45","false"
"666543505981188","Switzerland","666543505981188_Switzerland","'2024-01-24 19:46:13.733'","0","0","2","0","{}","0","26","London","'2024-01-24 19:46:41.503'","false","14","History,Food and Drink,Adventure,Nature,Relaxation","{}","","0","false","1","0","0","0","0","","0","'2024-07-06'","1","0","true","0","0","26.36","false"
"666543505981188","Alsace","666543505981188_Alsace","'2024-01-24 19:46:13.733'","0","0","2","0","{}","0","26","London","'2024-01-24 19:46:23.137'","false","14","History,Food and Drink,Adventure,Nature,Relaxation","{}","","0","false","0","0","0","0","2","","0","'2024-07-06'","1","0","true","0","0","8.03","false"
"666543505981188","Italian Riviera","666543505981188_Italian Riviera","'2024-01-24 19:46:13.733'","0","0","2","0","{}","0","26","London","'2024-01-24 19:46:33.592'","false","14","History,Food and Drink,Adventure,Nature,Relaxation","{}","","0","false","1","0","0","0","0","","0","'2024-07-06'","1","0","true","0","0","18.50","false"
"666543505981188","Southern Italy","666543505981188_Southern Italy","'2024-01-24 19:46:13.733'","0","0","2","0","{}","0","26","London","'2024-01-24 19:46:26.516'","false","14","History,Food and Drink,Adventure,Nature,Relaxation","{}","","0","false","0","0","0","0","2","","0","'2024-07-06'","1","0","true","0","0","11.39","false"
"644737074456963","Highlands & Islands","644737074456963_Highlands & Islands","'2024-01-24 19:46:54.623'","0","0","5","4","{8,13}","2","34","Manchester","'2024-01-24 19:47:04.325'","false","3","History,Good for kids,Nature,Adventure","{}","","0","false","1","0","0","0","0","","0","'2024-02-15'","2","0","true","0","0","8.61","true"
"644737074456963","East Highlands","644737074456963_East Highlands","'2024-01-24 19:46:54.623'","0","0","5","0","{8,13}","2","34","Manchester","'2024-01-24 19:47:03.768'","false","3","History,Good for kids,Nature,Adventure","{}","","0","false","1","0","0","0","0","","0","'2024-02-15'","2","0","true","0","0","8.06","true"
"892513758807839","Highlands & Islands","892513758807839_Highlands & Islands","'2024-01-24 19:46:54.714'","0","0","2","1","{}","0","26","London","'2024-01-24 19:47:02.551'","false","4","History,Food and Drink,Nature,Adventure","{}","","0","false","0","0","0","0","0","","0","'2024-07-04'","1","0","true","0","0","6.64","false"
"699867916625516","Alsace","699867916625516_Alsace","'2024-01-24 19:48:33.864'","0","0","2","0","{15}","1","22371835","Leeds","'2024-01-24 19:48:42.138'","false","7","Relaxation,Arts and Culture,History,Food and Drink,Nature","{}","","0","false","0","0","0","0","2","","0","'2024-08-09'","2","0","true","0","0","7.56","false"
"765883992571223","Cornwall","765883992571223_Cornwall","'2024-01-24 19:48:49.755'","0","0","1","0","{}","0","26","London","'2024-01-24 19:48:55.558'","false","5","Arts and Culture,Food and Drink,History,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-03-10'","1","0","true","0","0","4.98","false"
"720653289281815","North & Central Spain","720653289281815_North & Central Spain","'2024-01-24 19:56:22.886'","0","0","1","0","{}","0","26","London","'2024-01-24 19:56:39.122'","false","21","Arts and Culture,Food and Drink,History,Relaxation","{}","","0","false","1","0","0","0","2","","0","'2024-06-17'","1","0","true","0","0","14.61","false"
"720653289281815","Northern Italy","720653289281815_Northern Italy","'2024-01-24 19:56:22.886'","0","0","1","0","{}","0","26","London","'2024-01-24 19:56:41.622'","false","21","Arts and Culture,Food and Drink,History,Relaxation","{}","","0","false","1","0","0","0","0","","0","'2024-06-17'","1","0","true","0","0","17.10","false"
"720653289281815","Italian Riviera","720653289281815_Italian Riviera","'2024-01-24 19:56:22.886'","0","0","1","0","{}","0","26","London","'2024-01-24 19:56:38.881'","false","21","Arts and Culture,Food and Drink,History,Relaxation","{}","","0","false","1","0","0","0","0","","0","'2024-06-17'","1","0","true","0","0","14.37","false"
"720653289281815","Southern Italy","720653289281815_Southern Italy","'2024-01-24 19:56:22.886'","0","0","1","0","{}","0","26","London","'2024-01-24 19:56:34.822'","false","21","Arts and Culture,Food and Drink,History,Relaxation","{}","","0","false","0","0","0","0","11","","0","'2024-06-17'","1","0","true","0","0","10.30","false"
"647882170778228","Corsica","647882170778228_Corsica","'2024-01-24 19:59:19.167'","0","0","2","0","{}","0","51","Harrogate","'2024-01-24 19:59:56.540'","false","10","Arts and Culture,Food and Drink","{}","","0","false","0","0","0","0","0","","0","'2024-07-15'","1","0","true","1","0","36.17","false"
"757868074253993","Alsace","757868074253993_Alsace","'2024-01-24 20:02:15.863'","0","0","2","0","{}","0","40","York","'2024-01-24 20:02:24.071'","false","10","Nature,Food and Drink,Relaxation","{}","","0","false","0","0","0","0","1","","0","'2024-07-15'","1","0","true","0","0","7.28","false"
"791941840530113","Italian Riviera","791941840530113_Italian Riviera","'2024-01-24 20:02:30.363'","0","0","2","0","{}","0","26","London","'2024-01-24 20:02:43.629'","false","5","Nature,History","{}","","0","false","1","0","0","0","0","","0","'2024-07-27'","1","0","true","0","0","12.38","false"
"655275013177364","Alsace","655275013177364_Alsace","'2024-01-24 20:03:19.840'","0","0","2","0","{}","0","26","London","'2024-01-24 20:03:24.761'","false","10","History,Nature,Relaxation","{}","","0","false","0","0","0","0","1","","0","'2024-04-08'","1","0","true","0","0","4.15","false"
"640049275146246","North & Central Spain","640049275146246_North & Central Spain","'2024-01-24 20:03:27.442'","0","0","2","0","{}","0","26","London","'2024-01-24 20:03:54.361'","false","21","Arts and Culture,History,Food and Drink,Relaxation","{}","","0","false","1","0","0","0","1","","0","'2024-03-20'","1","0","true","0","0","26.02","false"
"640049275146246","Southern Italy","640049275146246_Southern Italy","'2024-01-24 20:03:27.442'","0","0","2","0","{}","0","26","London","'2024-01-24 20:03:42.355'","false","21","Arts and Culture,History,Food and Drink,Relaxation","{}","","0","false","1","0","0","0","11","","0","'2024-03-20'","1","0","true","0","0","14.03","false"
"640049275146246","Andalusia","640049275146246_Andalusia","'2024-01-24 20:03:27.442'","0","0","2","0","{}","0","26","London","'2024-01-24 20:03:42.665'","false","21","Arts and Culture,History,Food and Drink,Relaxation","{}","","0","false","1","0","0","0","0","","0","'2024-03-20'","1","0","true","0","0","14.35","false"
"661897603693282","Southern Italy","661897603693282_Southern Italy","'2024-01-24 20:04:26.051'","0","0","1","0","{}","0","26","London","'2024-01-24 20:04:39.258'","false","12","Relaxation,Arts and Culture,Food and Drink,History","{}","","0","false","0","0","0","0","1","","0","'2024-05-06'","1","0","true","0","0","7.84","false"
"778065424261224","Northern Italy","778065424261224_Northern Italy","'2024-01-24 20:07:47.858'","0","0","2","0","{}","0","26","London","'2024-01-24 20:08:02.557'","false","14","Food and Drink,Relaxation,History","{}","","0","false","1","0","0","0","0","","0","'2024-07-12'","1","0","true","0","0","13.92","false"
"778065424261224","Alsace","778065424261224_Alsace","'2024-01-24 20:07:47.858'","0","0","2","0","{}","0","26","London","'2024-01-24 20:07:52.840'","false","14","Food and Drink,Relaxation,History","{}","","0","false","0","0","0","0","1","","0","'2024-07-12'","1","0","true","0","0","4.20","false"
"778065424261224","Southern Italy","778065424261224_Southern Italy","'2024-01-24 20:07:47.858'","0","0","2","0","{}","0","26","London","'2024-01-24 20:07:58.855'","false","14","Food and Drink,Relaxation,History","{}","","0","false","0","0","0","0","2","","0","'2024-07-12'","1","0","true","0","0","10.21","false"
"778065424261224","Italian Riviera","778065424261224_Italian Riviera","'2024-01-24 20:07:47.858'","0","0","2","0","{}","0","26","London","'2024-01-24 20:08:00.668'","false","14","Food and Drink,Relaxation,History","{}","","0","false","1","0","0","0","0","","0","'2024-07-12'","1","0","true","0","0","12.04","false"
"616160680815449","Alsace","616160680815449_Alsace","'2024-01-24 20:16:20.908'","0","0","2","0","{}","0","26","London","'2024-01-24 20:16:25.673'","false","7","Food and Drink,Nature,Arts and Culture,History","{}","","0","false","0","0","0","0","2","","0","'2024-09-20'","1","0","true","0","0","3.80","false"
"893748101333696","Highlands & Islands","893748101333696_Highlands & Islands","'2024-01-24 20:18:20.350'","0","0","2","0","{5,8}","2","26","London","'2024-01-24 20:18:26.075'","false","5","Good for kids","{}","","0","false","1","0","0","0","0","","0","'2024-04-03'","1","0","true","0","0","4.84","false"
"689972526516139","Italian Riviera","689972526516139_Italian Riviera","'2024-01-24 20:21:28.899'","0","0","2","0","{}","0","34","Manchester","'2024-01-24 20:21:39.742'","false","14","History,Nature,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-09-14'","1","0","true","0","0","9.93","false"
"689972526516139","Northern Italy","689972526516139_Northern Italy","'2024-01-24 20:21:28.899'","0","0","2","0","{}","0","34","Manchester","'2024-01-24 20:21:41.720'","false","14","History,Nature,Food and Drink","{}","","0","false","1","0","0","0","0","","0","'2024-09-14'","1","0","true","0","0","11.92","false"
"857765315411543","Italian Riviera","857765315411543_Italian Riviera","'2024-01-24 20:25:34.867'","0","0","2","0","{}","0","26","London","'2024-01-24 20:25:48.235'","false","10","Food and Drink,Nature,History","{}","","0","false","1","0","0","0","0","","0","'2024-09-23'","1","0","true","0","0","12.60","false"
"857765315411543","Northern Italy","857765315411543_Northern Italy","'2024-01-24 20:25:34.867'","0","0","2","0","{}","0","26","London","'2024-01-24 20:25:49.508'","false","10","Food and Drink,Nature,History","{}","","0","false","1","0","0","0","0","","0","'2024-09-23'","1","0","true","0","0","13.86","false"
"907177948218983","Highlands & Islands","907177948218983_Highlands & Islands","'2024-01-24 20:27:37.777'","0","0","3","0","{}","0","22370660","Newcastle","'2024-01-24 20:28:05.434'","false","7","Nature,Relaxation","{}","","0","false","1","0","0","0","4","","0","'2024-05-27'","1","0","true","0","0","26.62","false"
"907177948218983","East Highlands","907177948218983_East Highlands","'2024-01-24 20:27:37.777'","0","0","3","0","{}","0","22370660","Newcastle","'2024-01-24 20:28:03.041'","false","7","Nature,Relaxation","{}","","0","false","1","0","0","0","0","","0","'2024-05-27'","1","0","true","0","0","24.23","false"
"670726303121170","Switzerland","670726303121170_Switzerland","'2024-01-24 20:30:35.295'","0","0","2","0","{}","0","26","London","'2024-01-24 20:30:51.767'","false","7","Arts and Culture,History,Food and Drink,Nature","{}","","0","false","1","0","0","0","0","","0","'2024-03-20'","1","0","true","0","0","15.61","false"
"731206935465689","Highlands & Islands","731206935465689_Highlands & Islands","'2024-01-24 20:31:34.676'","0","0","2","1","{}","0","26","London","'2024-01-24 20:31:43.564'","false","4","Relaxation,History,Nature","{}","","0","false","0","0","0","0","0","","0","'2024-03-15'","1","0","true","0","0","8.03","false"
"637952617642082","Highlands & Islands","637952617642082_Highlands & Islands","'2024-01-24 20:32:05.111'","0","0","2","0","{}","0","26","London","'2024-01-24 20:32:14.197'","false","10","Food and Drink,History,Arts and Culture","{}","","0","false","1","0","0","0","4","","0","'2024-07-16'","1","0","true","0","0","7.26","false"
"637952617642082","East Highlands","637952617642082_East Highlands","'2024-01-24 20:32:05.111'","0","0","2","0","{}","0","26","London","'2024-01-24 20:32:26.836'","false","10","Food and Drink,History,Arts and Culture","{}","","0","false","1","0","0","0","0","","0","'2024-07-16'","1","0","true","0","0","19.91","false"
